solvent,SMILES,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
alkane,C(CC)C.CCC(C)C,beta,-1.4724423691852784,ET30,-1.5027903144106818,alpha,-0.5624739952482177,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(CC)C.CCC(C)C,beta,-1.4724423691852784,alpha,-0.5624739952482177,ET30,-1.5027903144106818,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CC(C)CC.CCCC,ET30,-1.5027903144106818,alpha,-0.5624739952482177,beta,-1.4724423691852784,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CC(C)CC.CCCC,ET30,-1.5027903144106818,beta,-1.4724423691852784,alpha,-0.5624739952482177,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CC(C)CC.CCCC,alpha,-0.5624739952482177,ET30,-1.5027903144106818,beta,-1.4724423691852784,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CC(C)CC.CCCC,alpha,-0.5624739952482177,beta,-1.4724423691852784,ET30,-1.5027903144106818,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CC(C)CC.CCCC,beta,-1.4724423691852784,ET30,-1.5027903144106818,alpha,-0.5624739952482177,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CC(C)CC.CCCC,beta,-1.4724423691852784,alpha,-0.5624739952482177,ET30,-1.5027903144106818,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C)CC.CCC(C)C,ET30,-1.5027903144106818,alpha,-0.5624739952482177,beta,-1.4724423691852784,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C)CC.CCC(C)C,ET30,-1.5027903144106818,beta,-1.4724423691852784,alpha,-0.5624739952482177,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C)CC.CCC(C)C,alpha,-0.5624739952482177,ET30,-1.5027903144106818,beta,-1.4724423691852784,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C)CC.CCC(C)C,alpha,-0.5624739952482177,beta,-1.4724423691852784,ET30,-1.5027903144106818,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C)CC.CCC(C)C,beta,-1.4724423691852784,ET30,-1.5027903144106818,alpha,-0.5624739952482177,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C)CC.CCC(C)C,beta,-1.4724423691852784,alpha,-0.5624739952482177,ET30,-1.5027903144106818,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CCC(C)C.CCCC,ET30,-1.5027903144106818,alpha,-0.5624739952482177,beta,-1.4724423691852784,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CCC(C)C.CCCC,ET30,-1.5027903144106818,beta,-1.4724423691852784,alpha,-0.5624739952482177,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CCC(C)C.CCCC,alpha,-0.5624739952482177,ET30,-1.5027903144106818,beta,-1.4724423691852784,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CCC(C)C.CCCC,alpha,-0.5624739952482177,beta,-1.4724423691852784,ET30,-1.5027903144106818,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CCC(C)C.CCCC,beta,-1.4724423691852784,ET30,-1.5027903144106818,alpha,-0.5624739952482177,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CCC(C)C.CCCC,beta,-1.4724423691852784,alpha,-0.5624739952482177,ET30,-1.5027903144106818,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C(C)C)C.CCCC,ET30,-1.5027903144106818,alpha,-0.5624739952482177,beta,-1.4724423691852784,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C(C)C)C.CCCC,ET30,-1.5027903144106818,beta,-1.4724423691852784,alpha,-0.5624739952482177,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C(C)C)C.CCCC,alpha,-0.5624739952482177,ET30,-1.5027903144106818,beta,-1.4724423691852784,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C(C)C)C.CCCC,alpha,-0.5624739952482177,beta,-1.4724423691852784,ET30,-1.5027903144106818,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C(C)C)C.CCCC,beta,-1.4724423691852784,ET30,-1.5027903144106818,alpha,-0.5624739952482177,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C(C)C)C.CCCC,beta,-1.4724423691852784,alpha,-0.5624739952482177,ET30,-1.5027903144106818,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C)(C)CC.CCCC,ET30,-1.5027903144106818,alpha,-0.5624739952482177,beta,-1.4724423691852784,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C)(C)CC.CCCC,ET30,-1.5027903144106818,beta,-1.4724423691852784,alpha,-0.5624739952482177,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C)(C)CC.CCCC,alpha,-0.5624739952482177,ET30,-1.5027903144106818,beta,-1.4724423691852784,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C)(C)CC.CCCC,alpha,-0.5624739952482177,beta,-1.4724423691852784,ET30,-1.5027903144106818,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C)(C)CC.CCCC,beta,-1.4724423691852784,ET30,-1.5027903144106818,alpha,-0.5624739952482177,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,C(C)(C)CC.CCCC,beta,-1.4724423691852784,alpha,-0.5624739952482177,ET30,-1.5027903144106818,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CC(CC)C.CCCC,ET30,-1.5027903144106818,alpha,-0.5624739952482177,beta,-1.4724423691852784,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CC(CC)C.CCCC,ET30,-1.5027903144106818,beta,-1.4724423691852784,alpha,-0.5624739952482177,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CC(CC)C.CCCC,alpha,-0.5624739952482177,ET30,-1.5027903144106818,beta,-1.4724423691852784,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CC(CC)C.CCCC,alpha,-0.5624739952482177,beta,-1.4724423691852784,ET30,-1.5027903144106818,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CC(CC)C.CCCC,beta,-1.4724423691852784,ET30,-1.5027903144106818,alpha,-0.5624739952482177,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CC(CC)C.CCCC,beta,-1.4724423691852784,alpha,-0.5624739952482177,ET30,-1.5027903144106818,pi_star,-2.4648141522727727,SA,-0.5896346870860926,SB,-1.2373130465950202,SP,-1.6599463760898177,SdP,-1.5203850162022057,N_mol_cm3,-0.25722511451786295,n,-1.285251408990105,fn,-1.0961559047332747,delta,-1.413154544362549
alkane,CCC(C)CC,SA,-0.5896346870860926,SB,-1.2474124517646115,SP,-1.2060112994177228,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CCC(C)CC,SA,-0.5896346870860926,SP,-1.2060112994177228,SB,-1.2474124517646115,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CCC(C)CC,SB,-1.2474124517646115,SA,-0.5896346870860926,SP,-1.2060112994177228,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CCC(C)CC,SB,-1.2474124517646115,SP,-1.2060112994177228,SA,-0.5896346870860926,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CCC(C)CC,SP,-1.2060112994177228,SA,-0.5896346870860926,SB,-1.2474124517646115,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CCC(C)CC,SP,-1.2060112994177228,SB,-1.2474124517646115,SA,-0.5896346870860926,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C)C(CC)C,SA,-0.5896346870860926,SB,-1.2474124517646115,SP,-1.2060112994177228,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C)C(CC)C,SA,-0.5896346870860926,SP,-1.2060112994177228,SB,-1.2474124517646115,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C)C(CC)C,SB,-1.2474124517646115,SA,-0.5896346870860926,SP,-1.2060112994177228,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C)C(CC)C,SB,-1.2474124517646115,SP,-1.2060112994177228,SA,-0.5896346870860926,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C)C(CC)C,SP,-1.2060112994177228,SA,-0.5896346870860926,SB,-1.2474124517646115,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C)C(CC)C,SP,-1.2060112994177228,SB,-1.2474124517646115,SA,-0.5896346870860926,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C(C)CC)C,SA,-0.5896346870860926,SB,-1.2474124517646115,SP,-1.2060112994177228,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C(C)CC)C,SA,-0.5896346870860926,SP,-1.2060112994177228,SB,-1.2474124517646115,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C(C)CC)C,SB,-1.2474124517646115,SA,-0.5896346870860926,SP,-1.2060112994177228,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C(C)CC)C,SB,-1.2474124517646115,SP,-1.2060112994177228,SA,-0.5896346870860926,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C(C)CC)C,SP,-1.2060112994177228,SA,-0.5896346870860926,SB,-1.2474124517646115,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C(C)CC)C,SP,-1.2060112994177228,SB,-1.2474124517646115,SA,-0.5896346870860926,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C)(CC)CC,SA,-0.5896346870860926,SB,-1.2474124517646115,SP,-1.2060112994177228,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C)(CC)CC,SA,-0.5896346870860926,SP,-1.2060112994177228,SB,-1.2474124517646115,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C)(CC)CC,SB,-1.2474124517646115,SA,-0.5896346870860926,SP,-1.2060112994177228,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C)(CC)CC,SB,-1.2474124517646115,SP,-1.2060112994177228,SA,-0.5896346870860926,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C)(CC)CC,SP,-1.2060112994177228,SA,-0.5896346870860926,SB,-1.2474124517646115,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,C(C)(CC)CC,SP,-1.2060112994177228,SB,-1.2474124517646115,SA,-0.5896346870860926,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CCC(CC)C,SA,-0.5896346870860926,SB,-1.2474124517646115,SP,-1.2060112994177228,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CCC(CC)C,SA,-0.5896346870860926,SP,-1.2060112994177228,SB,-1.2474124517646115,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CCC(CC)C,SB,-1.2474124517646115,SA,-0.5896346870860926,SP,-1.2060112994177228,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CCC(CC)C,SB,-1.2474124517646115,SP,-1.2060112994177228,SA,-0.5896346870860926,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CCC(CC)C,SP,-1.2060112994177228,SA,-0.5896346870860926,SB,-1.2474124517646115,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CCC(CC)C,SP,-1.2060112994177228,SB,-1.2474124517646115,SA,-0.5896346870860926,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CC(CC)CC,SA,-0.5896346870860926,SB,-1.2474124517646115,SP,-1.2060112994177228,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CC(CC)CC,SA,-0.5896346870860926,SP,-1.2060112994177228,SB,-1.2474124517646115,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CC(CC)CC,SB,-1.2474124517646115,SA,-0.5896346870860926,SP,-1.2060112994177228,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CC(CC)CC,SB,-1.2474124517646115,SP,-1.2060112994177228,SA,-0.5896346870860926,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CC(CC)CC,SP,-1.2060112994177228,SA,-0.5896346870860926,SB,-1.2474124517646115,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CC(CC)CC,SP,-1.2060112994177228,SB,-1.2474124517646115,SA,-0.5896346870860926,SdP,-1.5203850162022057,N_mol_cm3,-0.44789780613330377,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CC(C)CC(C)(C)C,SA,-0.5896346870860926,SB,-1.267611262103794,SP,-1.229290021298343,SdP,-1.5203850162022057,N_mol_cm3,-0.7800373334634263,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CC(C)CC(C)(C)C,SA,-0.5896346870860926,SP,-1.229290021298343,SB,-1.267611262103794,SdP,-1.5203850162022057,N_mol_cm3,-0.7800373334634263,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CC(C)CC(C)(C)C,SB,-1.267611262103794,SA,-0.5896346870860926,SP,-1.229290021298343,SdP,-1.5203850162022057,N_mol_cm3,-0.7800373334634263,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CC(C)CC(C)(C)C,SB,-1.267611262103794,SP,-1.229290021298343,SA,-0.5896346870860926,SdP,-1.5203850162022057,N_mol_cm3,-0.7800373334634263,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CC(C)CC(C)(C)C,SP,-1.229290021298343,SA,-0.5896346870860926,SB,-1.267611262103794,SdP,-1.5203850162022057,N_mol_cm3,-0.7800373334634263,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CC(C)CC(C)(C)C,SP,-1.229290021298343,SB,-1.267611262103794,SA,-0.5896346870860926,SdP,-1.5203850162022057,N_mol_cm3,-0.7800373334634263,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
alkane,CC(CC(C)C)(C)C,SA,-0.5896346870860926,SB,-1.267611262103794,SP,-1.229290021298343,SdP,-1.5203850162022057,N_mol_cm3,-0.7800373334634263,ET30,,alpha,,beta,,pi_star,,n,,fn,,delta,
